id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],yng,notes,stars
3242635.008,10,318.566,85.201,656.429,318.508,85.119,656.562,314,323,82,89,639,674,1143,35,48,4.2933,3.377,-79.736,3.7911,3.1364,-89.9618,252.0314,0.7292,13.9287,117.7676,0.163,45.7278,26.845,19.412,19.8036,322.94986,23.510314,-270111.11,y,,n
3242635.095,162,475.065,325.658,965.359,475.037,325.781,965.962,471,480,322,330,951,978,966,27,56,4.4768,3.9198,75.3421,3.7801,3.4592,73.1646,480.8337,1.0687,0,179.797,0.2145,72.1199,22.1359,15.6733,0,320.34105,27.521353,-42354.988,y,,n
3243435.004,6,494.654,111.115,851.827,494.614,111.256,852.668,489,502,103,119,833,875,3518,42,143,7.5735,5.5519,-28.1959,7.039,4.863,-33.975,989.4199,1.1696,22.0908,125.3845,0.2223,75.0327,33.6825,24.3406,33.7525,320.01504,31.945996,-125753.35,y,,n
3320235.239,373,38.534,311.529,1077.136,38.514,311.724,1076.789,34,43,308,316,1058,1097,1311,39,56,4.3912,3.9743,82.4019,3.8565,3.4448,-84.4175,391.0946,0.825,0,279.1397,0.1908,56.6149,30.7865,20.2949,0,335.61674,3.287078,39226.997,y,,n
3320235.252,392,238.787,278.04,1096.155,238.745,278.17,1096.125,236,243,274,284,1080,1112,951,32,51,4.6349,3.4872,-4.9514,4.1876,2.8434,-9.0643,310.8946,0.924,16.1674,197.7676,0.1972,51.1203,23.2583,17.1748,21.4174,332.27955,2.7278461,53460.946,y,,n
3320235.262,405,460.001,274.823,1117.01,459.881,274.717,1117.087,457,464,271,279,1099,1135,955,36,46,4.0806,3.5493,38.7215,3.8828,3.1535,61.7406,256.6637,1.0182,8.8093,89.4448,0.2253,36.8668,24.7013,16.5231,22.7313,328.59395,2.6702938,68891.381,y,,n
3321835.028,43,96.757,65.599,938.657,96.864,65.556,939.755,88,104,60,73,920,959,3538,39,138,7.4819,5.986,-61.5417,6.9628,5.3026,-63.1813,841.5097,0.9654,0,324.7897,0.1884,75.0755,30.4193,22.478,0,334.64423,15.184301,-61646.747,y,,n
3321835.278,450,389.149,375.316,1124.707,389.321,375.569,1124.529,384,395,371,381,1104,1149,2390,45,87,6.1102,4.4858,-43.5173,5.2006,3.771,-45.4233,703.3192,1.0082,25.2275,122.0173,0.1647,87.3466,33.1455,17.7772,26.0216,329.76994,20.351186,74369.666,y,,n
3322635.072,115,406.819,139.009,955.44,406.877,139.101,956.016,400,413,133,147,939,970,1959,31,107,7.3715,5.1609,-48.465,7.2987,4.6681,-48.1808,642.9509,1.1248,30.8916,352.0923,0.2438,59.5887,22.2038,16.5886,18.1121,329.47735,24.410063,-49676.437,y,,n
3322635.298,495,133.441,427.591,1053.766,133.343,427.825,1052.416,129,139,422,436,1036,1074,2254,38,101,6.9717,4.6804,-20.3732,5.5449,4.0401,-18.557,826.6682,1.3515,23.5556,357.7221,0.2097,83.0363,25.9164,19.3139,25.7052,334.03626,29.222139,21286.065,y,,n
3323435.038,59,125.098,327.454,903.857,125.04,327.825,901.803,120,132,321,335,882,928,2976,46,114,6.3678,5.6251,23.3544,5.5265,4.492,23.5652,1704.1339,2.0979,0,283.6969,0.2372,131.6808,27.6554,17.6718,0,334.17465,35.555494,-89584.204,y,,n
3323435.039,60,249.193,215.361,907.372,249.213,215.387,907.793,244,257,209,223,888,926,3436,38,136,7.3318,5.8338,-36.0569,6.7158,5.2212,-36.8069,1001.3753,1.1546,25.7284,319.1857,0.193,88.5346,31.4832,19.0962,28.8417,332.10508,33.681517,-85174.649,y,,n
3401035.011,12,117.765,470.932,489.626,117.64,470.82,490.471,114,123,467,475,474,505,952,31,53,4.6852,3.391,-49.2414,4.1743,3.072,-49.3506,239.6483,0.8479,9.0738,324.7812,0.1838,42.2595,23.1263,18.5194,22.345,342.29767,13.938674,-392374.47,y,,n
3401835.007,12,409.562,178.767,477.083,409.661,178.701,477.699,404,416,173,185,448,506,4112,58,112,6.4294,5.415,-57.0596,5.6524,4.4942,-42.5103,864.7289,0.8348,5.7987,168.4094,0.1511,89.2187,43.7669,29.8775,49.9742,337.43064,17.070012,-401776.3,y,,n
3402635.022,36,232.701,195.189,939.641,232.803,195.172,940.638,228,239,187,202,918,963,3186,45,112,7.3584,4.9719,-22.0462,6.1893,4.4779,-25.6577,772.1107,0.936,10.3363,339.0502,0.177,77.2978,33.8509,20.6756,39.3537,340.37828,25.344533,-60996.514,y,,n
3402635.033,55,236.451,150.93,959.884,236.566,151.06,960.458,232,241,146,157,937,983,2446,46,78,5.6346,4.3894,-7.3328,4.9821,3.7784,-8.0609,687.1875,0.9181,25.2606,7.8489,0.1805,76.9598,37.3306,25.4497,29.7832,340.31556,24.609338,-46406.605,y,,n
3402635.06,106,393.475,505.693,966.331,393.524,505.461,967.811,390,398,501,510,949,982,912,33,55,5.1525,3.471,-28.4166,4.6929,2.8764,-27.7986,324.087,0.9767,35.5263,156.1685,0.1941,55.2832,28.464,15.4443,2.1908,337.6996,30.51603,-40994.306,y,,n
3403435.022,27,179.767,298.066,916.544,179.612,298.117,917.411,174,187,292,304,895,935,2780,40,109,6.8497,4.8037,46.8666,6.1191,4.1264,40.8594,793.6979,0.9362,32.7876,205.4123,0.1868,80.5863,29.6068,22.793,24.0803,341.26512,35.060347,-78094.729,y,,n
3403435.053,74,299.634,178.738,940.885,299.687,178.896,941.895,294,306,172,186,918,966,3820,48,132,7.1926,5.7081,0.268,6.8331,5.1701,-4.4025,1029.7498,0.9208,72.7708,320.5034,0.1981,84.1023,38.8302,24.7794,10.6155,339.26387,33.073336,-60071.327,y,,n
3403435.065,93,387.785,383.909,952.048,387.944,383.793,952.134,382,395,378,392,932,973,2931,41,133,7.0408,5.8708,-21.5042,6.2089,5.1668,-20.8774,1221.8262,1.6458,84.324,151.982,0.2306,97.8553,27.2809,17.284,16.2942,337.79291,36.488294,-52534.086,y,,n
3403435.261,444,97.899,205.249,1076.57,97.994,205.407,1078.082,94,104,202,210,1059,1095,1363,36,63,5.231,3.6093,71.1293,4.6144,3.0434,77.552,413.8066,0.8992,0,248.1212,0.17,65.9293,30.9172,17.118,0,342.62542,33.515186,40179.04,y,,n
3480235.025,31,344.581,337.36,592.464,344.646,337.307,592.361,339,353,330,345,575,609,2670,34,141,6.9002,6.5333,-66.2185,6.7171,6.2215,-26.9582,644.0938,0.8968,42.0048,221.1263,0.2022,61.6618,26.9542,15.3239,15.4436,346.51456,3.713459,-317371.58,y,,n
3480235.193,276,220.838,317.594,1090.053,220.769,317.544,1089.829,215,228,310,326,1065,1117,5114,52,147,7.6504,6.1198,-7.1977,7.3012,5.3105,-16.6071,1165.6036,0.9484,16.8018,184.8363,0.1901,85.7384,41.8297,28.9906,43.322,348.57918,3.3840764,48826.161,y,,n
3481035.059,67,412.419,207.94,958.962,412.545,208.094,960.097,407,419,199,215,924,996,4528,72,121,7.3563,5.7103,1.3838,6.069,4.7773,-0.7858,1211.2177,1.0575,11.2045,158.7737,0.2066,87.1157,63.2724,50.3305,63.9937,345.38258,9.5599016,-46672.504,y,,n
3481035.084,107,314.386,404.258,950.444,314.267,404.572,950.503,310,319,400,409,936,965,1057,29,58,4.8247,3.8841,33.3999,4.2851,3.1864,30.6768,396.8009,1.0448,12.8468,48.3339,0.2029,60.152,22.7028,15.1934,22.3222,347.02055,12.834537,-53734.924,y,,n
3481835.011,14,225.969,135.242,509.725,226.043,135.096,509.772,223,230,131,140,493,526,933,33,46,4.4792,3.1043,-3.8915,4.1383,2.7241,1.4735,210.5081,0.6631,12.2253,166.5638,0.1664,41.4227,24.1602,18.6823,19.0694,348.49129,16.343296,-378167.13,y,,n
3481835.017,20,60.232,175.45,544.027,60.191,175.604,544.273,54,67,167,183,519,570,4242,51,139,7.6981,5.6903,34.5815,6.9424,4.985,40.5752,809.9209,0.6613,13.7461,35.5198,0.1322,94.0297,37.1423,24.65,37.0738,351.25549,17.018434,-352770.26,y,,n
3482635.021,22,407.316,180.532,933.4,407.378,180.694,933.205,404,411,176,185,920,947,848,27,50,4.6347,3.4237,27.3249,4.4802,2.99,31.0596,157.9995,0.5492,16.3249,187.5531,0.1429,37.9661,19.7723,14.829,12.0981,345.4687,25.103227,-66468.52,y,,n
3482635.26,471,410.479,132.976,1099.724,410.538,132.88,1099.627,406,415,129,138,1078,1122,1686,44,63,4.514,4.3913,65.3558,3.8525,3.7736,0.4381,313.2422,0.6219,2.5953,121.6391,0.1344,56.7524,29.3261,16.4723,35.9736,345.41602,24.306334,56038.561,y,,n
3483435.011,14,309.011,307.012,902.22,309.068,307.052,902.228,305,316,302,316,883,921,2075,38,92,6.1059,5.1766,26.8141,5.5605,4.8265,30.4991,396.168,0.7399,16.6645,302.7756,0.1767,49.2232,28.4131,19.1167,25.2946,347.10753,35.209274,-89270.755,y,,n
3560235.02,29,285.241,359.147,548.674,285.373,359.135,548.629,279,292,354,364,531,566,1931,35,93,6.3202,4.5486,-72.8505,5.434,3.891,-68.4454,583.5116,1.0076,35.2841,222.9447,0.1856,71.551,26.963,15.3107,15.5924,355.50246,4.0772584,-349563.69,y,,n
3560235.063,82,468.452,201.016,734.551,468.463,200.928,734.852,464,474,196,208,707,762,3571,55,96,6.2291,4.8823,14.711,5.3972,4.1561,12.1847,1080.6265,1.0536,39.4242,199.612,0.1921,94.156,47.3309,33.1858,32.167,352.45097,1.440464,-212480.51,y,,n
3560235.064,83,258.373,145.459,685.41,258.209,145.447,685.627,255,262,142,150,664,710,1283,46,45,4.2963,3.3445,-24.8505,3.7603,2.7989,-16.8042,367.1145,1.1114,8.4491,356.4985,0.2032,50.4353,38.7777,24.4226,36.0582,355.95521,0.51577957,-248716.29,y,,n
3561035.021,22,462.806,383.866,565.019,462.808,383.908,564.588,459,468,381,388,543,587,1427,44,51,4.3879,3.5979,67.5904,3.6697,3.1863,58.5794,412.7454,0.9156,0,148.3296,0.1798,60.7752,33.0114,22.5193,0,352.54487,12.490141,-337815.78,y,,n
3561035.094,143,272.532,457.085,981.826,272.522,457.106,981.664,268,278,454,461,966,999,1053,33,52,4.6095,3.0987,72.8136,3.9783,2.8378,76.9333,393.1933,1.1411,14.9794,230.2679,0.2643,45.8414,27.2167,19.0933,22.8681,355.7163,13.710115,-30796.124,y,,n
3561835.007,11,277.342,177.771,459.922,277.177,177.865,459.4,273,282,173,183,437,483,2221,46,72,5.2733,4.2188,38.2963,4.4941,3.6585,46.8217,407.3951,0.7175,0,21.2264,0.1103,78.359,37.3026,25.4758,0,355.63907,17.05612,-415246.67,y,,n
3561835.181,302,347.68,436.892,1056.1,347.474,437.103,1055.729,339,355,429,446,1037,1080,3784,43,179,7.9467,6.9326,-71.5401,7.0322,6.2067,-74.5893,853.9978,1.337,22.8784,344.4697,0.2087,66.5241,26.739,17.888,26.5621,354.46745,21.376755,23724.497,y,,n
3561835.208,336,472.245,369.994,1074.513,472.12,369.952,1073.39,467,480,362,377,1059,1093,3055,34,132,7.8007,5.5758,-26.9669,6.9607,4.8494,-22.6753,611.2542,0.7275,39.435,298.5646,0.1358,81.4183,26.6117,14.811,15.4676,352.39002,20.257581,36725.235,y,,n
3562635.194,341,145.853,71.49,1045.323,145.992,71.491,1044.539,140,153,66,77,1029,1064,1945,35,92,6.1385,4.632,80.5516,5.7152,4.2387,60.0947,451.6404,0.8124,16.0039,31.1067,0.1857,55.1473,24.9805,15.7073,23.4586,357.82513,23.283183,15487.127,y,,n
3563435.018,24,36.531,134.184,927.72,36.588,134.033,929.154,32,41,129,141,909,948,1493,39,71,6.0602,4.0435,26.0222,5.2378,3.6333,28.0522,388.8535,0.881,0,172.483,0.2177,46.232,35.672,24.8086,0,359.64889,32.325615,-69450.183,y,,n
42635.004,4,107.311,192.455,540.555,107.31,192.478,541.219,104,112,188,197,515,565,1442,50,51,4.4389,3.3951,40.8545,3.9709,3.1701,37.976,315.4015,1.0038,9.763,163.9808,0.2051,40.5017,40.2298,26.5732,38.8264,6.4698397,25.299633,-355018.05,y,,
120235.049,82,195.216,470.099,952.291,195.001,470.04,952.892,192,200,466,475,936,971,1092,35,50,4.0778,3.8601,-0.039,3.7504,3.3089,-7.7626,489.1749,1.1005,25.94,193.4059,0.2335,63.3905,25.6362,17.0864,21.4527,13.007989,5.9256806,-51976.338,y,,
121035.061,97,52.67,260.28,953.366,52.828,260.221,953.873,47,59,255,267,936,973,2340,37,101,6.3053,5.1495,-47.3256,5.3952,4.6403,-41.5073,965.4777,1.2831,0,27.9244,0.22,90.7102,28.7295,16.6661,0,15.377878,10.428685,-51253.673,y,,
121035.066,104,429.547,107.918,980.4,429.974,107.935,980.958,423,436,102,116,961,1000,2555,39,118,7.6606,5.1163,-45.5044,6.1006,4.4329,-46.8294,1264.6799,1.5604,66.122,293.9916,0.2565,97.5402,33.2295,26.9744,25.5256,9.0920994,7.8905829,-31315.89,y,,
122635.055,71,381.925,25.27,950.914,381.909,25.298,952.714,376,388,21,30,928,974,2303,46,80,5.9957,4.2863,80.7191,5.0747,3.7269,78.0357,663.6166,0.8434,0,99.3988,0.1741,79.4052,34.2881,18.7406,0,9.8931725,22.513294,-52107.097,y,,
122635.061,80,30.054,391.814,936.251,30.007,391.775,936.533,27,34,389,396,923,951,650,28,37,4.0966,2.7846,44.9354,3.584,2.5436,46.2319,149.5956,0.7778,7.8442,36.7914,0.1571,37.3596,23.5884,15.5735,20.0802,15.758217,28.62125,-64018.681,y,,
122635.267,464,122.747,401.678,1060.554,122.591,401.862,1060.173,116,129,396,409,1047,1076,1411,29,114,6.7613,5.3583,58.1007,5.793,4.523,50.5698,372.0213,0.8889,21.0733,267.1404,0.1792,55.2591,19.6212,15.5727,16.4658,14.215157,28.789365,26995.624,y,,
122635.298,520,370.687,382.251,1074.973,370.862,382.279,1074.59,367,376,379,386,1063,1090,742,27,45,4.431,3.2573,-65.5203,4.0112,2.9444,-65.4329,184.7839,0.6697,10.5314,265.5815,0.1747,38.8321,20.5699,15.9353,17.0067,10.077302,28.462987,37608.76,y,,
122635.301,523,13.913,317.139,1090.815,13.85,317.034,1089.893,11,18,313,322,1075,1107,958,32,53,4.7679,3.2069,-8.3565,4.0223,2.9403,1.0846,227.3544,0.7514,14.5872,159.7655,0.1659,44.2845,21.0535,15.4451,16.3325,16.027501,27.375563,48873.601,y,,
201035.004,11,330.034,39.389,927.643,330.013,39.382,927.855,325,337,35,45,910,947,1718,37,83,5.4979,4.5168,-66.1401,5.1991,4.0812,-70.967,407.3558,0.8771,0,293.3446,0.202,48.6501,28.9544,21.2942,0,18.757786,6.7480465,-70406.729,y,,
201035.006,13,417.149,150.781,920.585,417.063,150.75,920.972,413,422,147,156,904,938,1097,34,59,4.3781,4.2328,3.2032,4.0264,3.5902,-28.9368,251.909,0.8115,17.4665,231.2741,0.1943,39.1348,27.3477,18.5624,18.3216,17.306963,8.6041785,-75473.477,y,,
202635.009,20,444.985,447.957,476.454,444.957,448.115,476.903,442,449,444,452,458,498,1003,40,41,4.0012,3.0487,-15.9736,3.6274,2.6778,-19.7352,219.9267,0.7582,6.3977,53.5009,0.1719,40.3949,32.6358,31.3326,32.3172,16.842063,29.560314,-402362.76,y,,
281835.001,6,200.065,486.024,601.14,200.002,486.037,600.901,196,205,482,491,587,618,1187,31,59,4.7447,3.7883,23.6908,4.4487,3.4294,17.5777,234.6211,0.7018,20.9408,206.3563,0.186,36.613,24.6362,15.5901,14.4073,28.924968,22.192287,-311084.46,y,,
681035.029,30,333.61,275.638,738.145,333.681,275.639,737.476,328,339,271,283,711,760,2395,49,94,5.9492,5.1515,-41.1928,5.1157,4.5383,-43.9588,655.7902,1.3421,10.3819,140.9843,0.2092,64.0696,29.7413,24.5871,32.5837,66.696984,10.685643,-210548.83,y,,
681035.036,37,191.687,315.869,756.31,191.701,315.795,756.568,188,197,310,322,733,777,2425,44,88,6.2303,4.4677,-17.0203,5.2962,4.015,-20.1447,574.0057,0.9417,20.236,184.7905,0.1746,66.7507,36.684,22.0893,27.5592,69.063314,11.354921,-196495.09,y,,
681035.043,44,382.11,299.029,754.106,382.286,299.056,753.742,377,386,296,303,739,771,815,32,43,4.0362,3.2,83.9659,3.7706,2.9686,80.7498,164.5197,0.6713,4.1677,241.0826,0.1905,30.2553,24.5415,14.9477,25.0872,65.886901,11.075933,-198575.27,y,,
681035.054,55,112.236,181.062,804.772,112.09,181.042,804.546,107,119,176,186,787,827,1975,40,90,5.8083,4.356,63.3955,5.3782,3.714,72.0685,445.8472,0.7563,18.527,47.4233,0.1914,52.4179,30.0875,15.2935,23.7064,70.390172,9.1090231,-161177.01,y,,
681035.06,61,231.313,97.562,779.504,231.456,97.628,779.548,228,236,93,104,759,801,1733,42,71,5.1556,3.9354,21.0298,4.6203,3.6769,19.9308,383.3143,0.7933,42.1023,41.9487,0.1875,49.1186,31.0748,21.6354,2.0266,68.400729,7.7188027,-179578.87,y,,
681035.061,62,302.212,305.17,776.338,302.189,305.011,776.203,298,307,301,311,758,797,1470,39,62,5.0964,3.6633,-42.66,4.659,3.3307,-38.7541,314.1985,0.7807,0,135.3734,0.1768,46.3471,30.1377,22.1945,0,67.221844,11.175186,-182040.77,y,,
681035.071,72,80.915,106.238,814.934,80.999,106.151,814.821,74,87,99,112,796,839,2964,43,115,7.086,5.2179,31.541,6.4218,4.8077,36.4157,619.5962,0.7576,14.986,241.396,0.1786,63.7108,32.8962,20.5812,32.8599,70.908361,7.8608533,-153613.21,y,,
681035.105,115,227.067,267.238,924.401,227.132,267.218,924.541,223,234,264,273,909,939,1179,30,66,4.9341,3.8849,46.4073,4.4871,3.5263,53.3378,247.2821,0.7712,11.7541,76.5218,0.1873,38.447,23.2912,20.8978,22.1416,68.472805,10.545294,-72845.8,y,,
681035.11,120,165.151,294.855,930.122,165.201,294.841,929.759,160,170,290,301,910,948,1902,38,80,5.6118,4.2361,-28.159,5.1622,3.8549,-29.1976,436.1322,0.7547,13.9651,151.1325,0.1796,55.6777,30.1851,21.7902,29.4399,69.504986,11.005678,-69005.051,y,,
681035.114,124,189.534,258.123,942.332,189.419,258.001,942.09,186,195,255,263,923,961,1504,38,62,4.8441,4.1597,67.8948,4.4018,3.6788,72.0607,367.3202,0.8344,16.298,169.1031,0.1834,51.6327,29.3676,22.2592,23.296,69.101355,10.391678,-59927.83,y,,
682635.006,6,179.089,455.501,873.514,179.177,455.322,874.372,175,185,451,460,834,906,1765,72,68,5.1586,3.6111,33.8858,3.515,2.4905,40.5843,1818.9344,8.5321,26.532,227.4004,0.3067,141.1686,69.0404,41.6241,70.5965,69.272049,29.680367,-109776.84,y,,
682635.066,110,21.69,261.973,936.932,21.657,261.93,938.756,18,26,258,266,920,953,911,33,43,4.188,2.8578,-44.1964,3.7954,2.7015,-49.8006,309.5883,1.0474,4.7777,116.9662,0.2677,38.3102,28.3296,23.4364,30.3621,71.897395,26.457174,-62382.274,y,,
761835.076,129,239.597,56.227,865.476,239.657,56.245,865.201,235,246,51,63,847,885,2377,38,97,6.3158,4.7504,24.1951,5.5371,4.2519,24.8294,726.7475,0.8257,35.1156,44.9422,0.1921,77.5922,30.5101,20.6573,23.7525,76.26405,15.029069,-116527.65,y,,
1082635.248,421,19.787,170.988,1146.914,19.286,170.987,1147.237,14,26,164,180,1122,1171,4168,49,143,7.7172,5.527,-25.7302,5.992,5.2046,-45.8238,1477.8791,1.7652,3.423,87.5086,0.2046,111.8994,36.9513,26.5913,48.1049,111.93691,24.941443,91085.444,y,,
1242635.241,416,380.498,472.763,1213.544,380.392,472.791,1213.64,376,386,470,477,1194,1234,1405,40,59,4.964,3.4716,72.6191,4.4569,3.1124,74.0612,312.0237,0.7294,13.7014,304.48,0.1885,44.152,30.3174,20.5474,21.5198,121.91835,29.971572,139966.58,y,,
1242635.249,431,354.8,401.104,1082.605,354.987,401.227,1083.09,349,362,397,406,1061,1108,2385,47,89,6.255,4.3274,86.1704,5.4526,4.0169,-84.1825,504.3473,0.8972,19.6856,288.3972,0.182,56.7485,37.9469,23.528,31.3877,122.34177,28.778833,43865.513,y,,
2603435.016,19,45.014,200.472,783.132,45.025,200.622,783.496,42,50,196,206,766,801,1459,35,64,5.0959,3.9084,-21.8501,4.5125,3.4152,-16.6691,339.1969,0.7626,21.5659,349.2374,0.155,57.3067,27.1111,17.6801,17.5884,263.50792,33.435359,-176672.56,y,,
2603435.029,32,105.584,37.139,896.582,105.317,37.478,896.865,100,113,32,43,873,924,3662,51,118,6.8311,5.3565,-80.3014,5.6374,4.8858,-85.8004,918.6928,0.8777,17.8915,187.6857,0.164,92.5531,40.6939,27.9377,39.8968,262.50306,30.716292,-93219.019,y,,
2603435.048,53,22.724,198.262,882.118,22.853,198.031,882.34,18,29,194,204,861,903,2350,42,86,5.3524,4.9365,-81.7088,4.6165,4.4788,-66.5403,566.3079,0.8531,9.9738,295.6336,0.1731,67.4717,31.3787,22.414,34.0423,263.87746,33.392186,-103911.46,y,,
2603435.056,64,253.598,62.717,906.406,253.585,62.631,905.82,250,258,59,68,891,923,1193,32,60,4.5853,3.8809,-19.736,3.8524,3.6449,-16.0473,278.3137,0.5736,8.3441,288.1526,0.1627,49.5149,27.3446,18.3536,25.3974,260.03192,31.135509,-86626.977,y,,
2603435.062,71,170.515,15.729,889.427,170.41,15.723,889.324,167,175,12,21,871,908,1411,37,59,4.8958,3.7175,34.9762,4.3495,3.3345,31.902,297.3028,0.7084,12.5677,205.9382,0.1547,51.169,29.0057,19.9213,26.121,261.41816,30.353703,-98770.043,y,,
2603435.069,79,38.89,124.188,914.428,38.996,124.288,915.15,34,46,120,130,894,934,2068,40,84,5.7176,4.4602,82.8839,5.1343,3.9561,87.1622,463.688,0.7251,22.9855,266.4987,0.1598,63.7964,25.6393,19.2213,20.5712,263.6084,32.163126,-79758.838,y,,
2681035.018,26,160.35,148.426,849.628,160.413,148.642,848.381,156,166,142,155,830,870,2708,40,107,6.9882,4.7976,20.0898,6.0937,4.301,21.0752,850.9266,1.2002,27.7099,188.6445,0.1995,81.9687,31.3275,21.4514,30.1356,269.58479,8.5690342,-128909.18,y,,
2681035.026,34,464.779,392.848,853.656,464.759,392.693,853.278,458,472,387,400,833,875,3081,42,130,7.7607,5.2814,-46.2511,6.6929,4.7126,-46.5848,988.0811,1.0406,50.5989,325.4402,0.1836,96.9722,31.1113,18.7414,18.6793,264.51235,12.63655,-125304.33,y,,
2681035.042,51,276.793,450.225,865.019,276.795,450.261,863.717,274,282,447,454,844,891,1094,47,37,4.2467,2.8457,59.5772,3.8426,2.3966,57.1573,295.9069,0.8018,13.1682,243.4625,0.1885,47.4653,39.6552,23.7018,31.473,267.64509,13.596023,-117619.96,y,,
2681035.076,90,77.578,46.544,933.636,77.292,46.291,933.895,71,85,40,53,914,952,2895,38,126,7.9249,5.2987,-51.2583,7.0838,4.5915,-52.664,967.7036,1.0948,0,260.0753,0.1944,92.5352,28.3521,15.1818,0,270.97014,6.8631824,-65960.541,y,,
2681035.08,95,153.067,485.999,941.279,153.122,486.165,941.28,147,160,481,497,919,963,2328,44,122,7.3283,6.0749,15.3397,5.7014,5.4502,63.1394,616.9703,0.8416,0,338.1005,0.1901,67.256,31.9695,20.5275,0,269.7063,14.194418,-60523.874,y,,
2681035.089,106,154.751,312.527,941.374,154.733,312.536,941.212,150,160,308,318,921,964,1505,43,68,5.2595,3.9548,-44.5798,4.6431,3.5072,-51.7691,415.793,0.8238,10.658,118.6533,0.1923,55.745,31.6166,26.3894,30.7734,269.67945,11.300595,-60573.769,y,,
2681035.118,142,129.748,252.418,968.233,129.765,252.486,968.414,126,134,248,259,955,982,1078,27,64,5.2883,3.5474,-28.0246,5.0114,3.1805,-28.6864,307.6513,0.7662,9.0183,145.9886,0.1862,50.3202,22.9673,18.9401,22.3883,270.09558,10.299763,-40549.874,y,,
2681035.398,598,297.803,58.179,1084.296,297.765,57.927,1083.322,290,304,52,67,1064,1103,3027,39,144,7.7808,6.3653,-35.3059,6.358,5.5826,-21.1628,1519.7484,1.6173,0,290.9943,0.2609,105.8815,32.7889,22.6827,0,267.29558,7.0571182,44036.512,y,,
2681035.45,684,238.854,293.821,1084.039,238.888,294.155,1081.682,234,245,289,300,1067,1102,2061,35,97,6.1295,5.1186,48.2437,5.373,4.5457,27.7196,1003.0606,1.3874,0,188.1258,0.2597,85.0711,27.4172,20.3418,0,268.27687,10.994252,42829.038,y,,
2681035.473,719,288.122,152.649,1104.806,288.153,152.54,1103.819,284,292,149,158,1079,1130,1678,51,53,4.8815,3.4994,-36.9908,3.8939,3.0256,-33.2553,541.1371,0.9042,0,297.0388,0.2033,64.993,38.5178,25.6,0,267.45578,8.6339927,59124.307,y,,
2681835.17,215,342.645,192.734,989.33,342.531,192.881,990.072,336,351,188,199,967,1011,2604,44,112,7.0303,4.9787,82.8324,5.8372,4.2954,81.9487,1054.6438,1.3438,0,88.0664,0.213,97.0154,30.6994,15.7123,0,266.54948,17.306343,-24607.254,y,,
2682635.016,16,240.314,168.53,805.479,240.232,168.662,806.119,237,245,165,173,785,826,1320,41,51,4.0923,3.9464,24.8506,3.5978,3.3148,34.1423,324.3114,0.9094,10.0211,41.3533,0.1636,54.572,32.0527,22.0932,30.8528,268.25447,24.902704,-160019.29,y,,
2682635.027,27,407.101,286.963,809.99,407.006,286.941,809.896,400,413,282,294,794,827,1850,33,93,6.4114,5.1865,73.1764,5.7481,4.3543,70.1147,440.9277,0.778,17.2401,108.0025,0.1528,67.0925,24.8879,16.2977,23.4363,265.47489,26.874018,-157238.92,y,,
2682635.03,30,344.465,66.045,814.631,344.337,66.163,814.261,340,350,61,72,798,834,1715,36,79,5.1138,4.8411,68.7053,4.3782,4.0109,47.0971,466.73,0.8306,0,221.3802,0.1611,69.9461,26.6755,20.5983,0,266.51938,23.194373,-154025.59,y,,
2682635.031,31,483.827,90.423,822.964,483.934,90.352,823.076,478,492,84,97,802,842,2930,40,125,6.7807,5.8,72.2635,6.2388,5.0838,72.1758,681.3755,0.7834,48.5726,322.064,0.1653,76.1543,30.4527,23.8021,16.9821,264.19276,23.597527,-147536.75,y,,
2682635.037,41,255.368,178.078,831.455,255.285,178.151,831.803,251,261,173,185,806,857,2509,51,92,6.428,4.5633,-5.8751,5.8799,3.9563,-8.8548,633.7693,0.8628,26.9774,333.0324,0.1591,79.5036,39.5578,24.4891,24.3114,268.00358,25.060845,-141112.33,y,,
